# L-BFGS iteration log for spe1_zone_LBFGS.jl
label,iter,loss,grad_norm,step,ls_iter,ls_flag
# section,medium_uncons — refinement 1
medium_uncons — refinement 1,0,7.6855493131697896e+00,1.4500000000000000e+00,NaN,NaN,NaN
medium_uncons — refinement 6,19,6.1515373296655462e-01,1.2487230074233449e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,20,6.1389200809135724e-01,1.0052336927011760e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,21,6.1328272524313787e-01,2.4030072211967074e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,22,6.1282393098937404e-01,1.7719553377878683e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,23,6.1251932305640411e-01,4.3275621533642483e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,24,6.1187722402932576e-01,3.0186057770016023e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,25,6.0921379856617686e-01,2.1377336105289010e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,26,6.0731142567515461e-01,5.0467159622209534e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,27,6.0593659263951472e-01,8.1465824165798773e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,28,6.0582280965420787e-01,3.1587345321072546e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,29,6.0544214852528955e-01,2.5380979864910291e-01,9.3534561907955505e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,30,6.0463420706519333e-01,6.8168145499219746e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,31,6.0350624580887557e-01,6.1073341180192964e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,32,6.0325992899925329e-01,1.3935273078045862e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,33,6.0317253030027318e-01,1.6999883969683044e-01,1.0283700577276374e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,34,6.0294656456709406e-01,3.3720397905412730e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,35,6.0275983939008004e-01,1.2022186346412232e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,36,6.0232646185447947e-01,3.0141927612690650e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,37,6.0125970760969538e-01,9.8736379182869191e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,38,6.0076676925653472e-01,2.7281069023507587e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
